shidu,wendu,shineiwendu,ziwaixian,fushe,fengsu,fengxiang
74.5,-4.925,13.8,-55.283,0,0,84
76.5,-6.059,14.4,-55.298,0,0,84
77.5,-6.477,14.5,-55.301,0,0,84
77.5,-5.136,14.3,-55.349,0,0,84
79.5,-5.9,14.2,-55.416,0,0,84
79,-5.401,14.2,-55.271,0,0,84
78,-4.521,14.2,-55.286,0,0,84
78.5,-6.159,14.1,-55.302,0,0.402,109.924
79.424,-5.728,14.1,-55.32,0,0.605,112.068
80.5,-5.686,14.1,-55.264,0,0,115
79.5,-5.506,14,-55.275,0,0,115
77,-4.364,13.9,-55.403,0,0,274
76.568,-4.704,13.9,-55.473,0,0.504,260.56
78.5,-6.566,13.8,-55.32,0,0,255
80,-6.802,13.7,-55.493,0,0,255
80,-6.104,13.7,-55.46,5.997,0,255
80.5,-6.257,14,-55.449,29.988,0,255
80,-3.913,14.3,-55.379,101.95,0,252
74.5,-1.283,15.5,-55.425,161.9,0,252
67.5,2.046,15.6,-55.27,227.9,0.506,252.28
59.75,2.993,17.2,-55.316,275.8,0.404,265.696
54.25,4.412,18.8,-55.38,311.8,0.202,273.696
50.75,4.509,21.5,-55.441,341.8,0.304,300.272
46.5,5.496,23,-55.425,95.95,0.807,241.848
42.784,5.384,24,-55.277,89.95,0.807,295.696
40,5.928,26,-55.428,95.95,0.909,259.408
37.034,5.974,26.3,-55.27,89.95,0.608,278.272
36,6.528,26.4,-55.399,89.95,0.404,273.696
33,6.998,26.1,-55.495,89.95,0.807,241.848
32,6.956,24,-55.403,71.95,0.101,120.924
32.5,6.752,22.8,-55.45,59.975,0.101,115.424
31.75,6.7,21.7,-55.48,47.975,0.807,98.424
32.75,6.088,19.9,-55.417,29.988,0.101,120.924
34,5.181,18,-55.361,11.994,0,123.5
38.5,3.252,16.4,-55.338,0,0,120.5
42,2.245,15,-55.395,0,0,123.5
46.75,1.019,13.9,-55.404,0,0,123.5
49.25,0.572,13.1,-55.347,0,0,123.5
52,-0.091,13.3,-55.289,0,0,123.5
52.75,0.107,14.2,-55.384,0,0,118
57,-0.861,13.4,-55.427,0,0,118
59.25,-1.675,14.1,-55.486,0,0,118
64,-2.913,14.3,-55.4,0,0,118
62.75,-1.865,14.3,-55.297,0,0,118
64.5,-2.382,14.4,-55.398,0,0,118
60,-1.03,14,-55.472,0,0,118
59.75,-0.934,13.8,-55.291,0,0,118
61,-1.159,13.6,-55.409,0,0,118
64.5,-2.4,14.3,-55.361,0,0,118
65,-1.93,13.9,-55.354,0,0,118
67,-3.588,14.5,-55.417,0,0,118
71,-4.798,13.8,-55.386,0,0,120.5
74,-5.209,14.4,-55.425,0,0,118
75,-4.767,14.3,-55.315,0,0,120.5
72.5,-3.954,14.4,-55.313,0,0,120.5
74.5,-5.072,14.3,-55.293,0,0,120.5
76.5,-5.828,14.3,-55.36,0,0,120.5
76.5,-5.266,14.3,-55.374,0,0,126
76.5,-5.683,14.3,-55.264,0,0,126
78,-6.38,14.3,-55.346,0,0,126
78.14,-6.515,14.3,-55.5,0,0.703,123.996
78,-6.273,14.3,-55.342,0,0,101
78.5,-5.912,14.2,-55.272,0,0,101
78.924,-5.839,14.3,-55.467,5.997,0.506,109.64
78,-5.032,14.8,-55.436,29.988,0,112
76.64,-2.876,14.9,-55.473,83.95,0.706,115.496
71.5,-0.37,15.9,-55.462,143.9,0,118
64.5,2.411,16.3,-55.38,203.9,0,101
48.25,6.157,17.9,-55.458,263.8,0.202,357.696
41.75,7.363,19.3,-55.4,299.8,0,14
38.25,8.49,22.1,-55.393,329.8,0.101,8.428
36.75,9.225,23.1,-55.267,113.95,0.403,129.848
36.5,8.834,24.4,-55.474,107.95,0.202,112.424
35.25,9.428,26.4,-55.307,101.95,0.202,112.424
34.712,9.579,27,-55.401,95.95,0.101,287.696
34.5,9.757,26.8,-55.334,95.95,0.706,273.984
33.5,10.248,23.7,-55.432,89.95,0,84
33,10.304,23.7,-55.46,77.95,0,258
33.5,10.172,23.4,-55.458,59.975,0,143
34,10.11,22.8,-55.43,47.975,0,143
34.5,9.646,21.2,-55.375,29.988,0.101,140.848
36.25,8.838,19.3,-55.367,11.994,0,140
40,7.164,17.7,-55.34,0,0,140
46.75,4.799,16.3,-55.328,0,0,140
53.25,3.485,15.3,-55.433,0,0,140
55.75,2.174,14.4,-55.498,0,0.201,140.848
62,0.263,13.6,-55.295,0,0,140
65.5,-0.021,14.4,-55.469,0,0,106.5
62.462,0.962,14.5,-55.47,0,0.303,109.568
60,2.22,14.5,-55.432,0,0,126
60.5,0.611,14.5,-55.411,0,0.504,129.28
66,-1.735,14.3,-55.281,0,0.101,126.424
69.924,-2.004,14.1,-55.288,0,0.504,123.64
71.5,-2.06,14.8,-55.435,0,0,123.5
71.924,-2.216,14.9,-55.413,0,0.504,123.64
73,-2.723,15,-55.281,0,0,126
72.568,-2.593,14.9,-55.267,0,0.605,123.568
73.5,-3.136,14.7,-55.275,0,0.605,118.068
74.5,-2.785,14.4,-55.392,0,0.402,115.424
75.496,-3.206,15,-55.392,0,1.109,101.104
75,-3.28,15.1,-55.29,0,0,112
75,-3.482,14.4,-55.372,0,0,238
75.924,-3.101,14.6,-55.348,0,0.402,140.848
74.068,-2.913,14.6,-55.4,0,0.605,103.568
72,0.292,14.7,-55.305,0,0.101,143.848
61.212,3.088,14.8,-55.396,0,0.703,120.996
66.14,-0.748,14.9,-55.499,0,0.906,95.852
71,-1.88,15.1,-55.309,0,0,115
73,-1.775,15.3,-55.398,0,0,115
75.5,-1.831,14.9,-55.442,0,0,115
76.5,-1.508,14.9,-55.353,0,0,118
77,-1.256,14.9,-55.485,0,0,118
77,-0.778,15.1,-55.379,17.988,0,118
76,-0.12,15.4,-55.33,35.975,0,118
73.5,1.053,16,-55.259,65.95,0,123.5
72,2.07,15.5,-55.454,101.95,0,123.5
64,5.12,16.1,-55.284,161.9,0,123.5
52.5,7.5,17.6,-55.282,167.9,0,207
47.712,8.34,18.6,-55.338,173.9,1.114,300.416
44.57,8.531,19.8,-55.314,131.9,3.34,310.624
48.23,7.438,19.4,-55.333,137.9,1.92,297.264
49.998,7.387,19.7,-55.257,197.9,3.134,288.768
50.98,6.942,19.5,-55.296,167.9,3.135,282.768
46.82,6.98,19.9,-55.26,137.9,2.636,322.128
42.908,6.649,19.3,-55.425,143.9,2.324,315.344
40.052,6.66,19.1,-55.281,125.95,1.512,331.84
38.82,6.401,18.6,-55.395,89.95,1.411,351.984
40.034,6.43,18.2,-55.359,71.95,0.404,311.696
42.712,5.561,17.4,-55.266,35.975,0.304,314.272
42,4.636,16.4,-55.339,11.994,0,310
42,3.493,15.2,-55.433,0,0,310
52,0.317,14.1,-55.473,0,0,314
58.25,-0.611,13.4,-55.362,0,0,314
58.75,-0.781,14.9,-55.379,0,0,310
57.5,-0.232,14.3,-55.376,0,0,310
54.25,0.629,14.8,-55.436,0,0,292
52.962,0.36,14.4,-55.442,0,1.109,252.208
56.25,-0.99,15,-55.38,0,0.504,260.56
64,-2.947,14.4,-55.37,0,0,255
54.712,0.346,14.6,-55.483,0,0.605,264.272
57.75,-1.524,14.8,-55.28,0,0,266
63,-3.356,14.9,-55.364,0,0,193
68.5,-4.013,14.9,-55.462,0,0,185
70,-4.335,14.9,-55.44,0,0,185
72.5,-4.439,14.9,-55.444,0,0,151
71.5,-4.35,14.7,-55.297,0,0,151
72,-3.301,14.9,-55.431,0,0,151
74,-4.557,14.4,-55.378,0,0,160
73.5,-4.412,15.1,-55.48,0,0,282
74.5,-4.817,14.6,-55.264,0,0,255
76,-5.09,14.5,-55.293,0,0,255
76.5,-5.493,14.7,-55.29,0,0,252
78,-5.392,14.7,-55.378,0,0.703,255.992
73.424,-3.535,14.8,-55.269,0,0.402,275.696
70.568,-3.911,14.7,-55.379,0,0.805,279.696
66.068,-3.273,14.7,-55.29,0,0.605,278.272
70.5,-5.038,14.6,-55.436,0,0,278
73,-5.692,14.7,-55.356,0,0,278
68,-4.447,14.7,-55.337,0,0,278
65.5,-4.309,14.6,-55.348,0,0,247
62.212,-3.035,14.8,-55.451,35.975,1.115,264.416
59.462,-2.185,14.8,-55.443,89.95,1.317,250.064
56.534,-0.218,15.4,-55.458,149.9,0.706,269.984
56.266,0.979,15.2,-55.324,215.9,1.411,269.984
53.676,1.881,15.4,-55.334,263.8,1.318,272.128
49.82,2.862,16.3,-55.308,299.8,1.318,292.128
44.712,4.118,17.7,-55.295,329.8,1.513,301.84
36.998,4.288,19.1,-55.269,107.95,2.431,280.272
33.784,4.364,21.5,-55.324,95.95,1.513,283.84
32.82,4.612,22.9,-55.354,89.95,1.216,334.272
32.57,4.405,23.2,-55.288,83.95,2.026,330.56
31.731,4.522,23.5,-55.441,83.95,1.615,309.696
31.731,4.557,23.9,-55.298,83.95,3.432,11.236
29.776,4.629,22.7,-55.445,59.975,2.321,287.344
30.874,4.509,21.7,-55.335,47.975,1.216,308.272
30.463,4.174,20.8,-55.478,41.975,1.318,67.032
31.231,3.727,19.2,-55.272,23.988,0.608,310.272
33.5,2.839,17.4,-55.338,11.994,0,342
36.5,1.293,15.9,-55.285,0,0,33.5
40.25,0.164,14.7,-55.298,0,0,33.5
44.5,-0.989,13.6,-55.38,0,0,53.25
47.5,-1.303,15.3,-55.352,0,0,53.25
54,-2.895,14.4,-55.436,0,0,75.5
60,-3.948,15.1,-55.349,0,0,75.5
62,-4.057,14.7,-55.34,0,0,75.5
62.75,-4.55,14.6,-55.484,0,0.605,98.068
63.25,-4.106,14.7,-55.395,0,0,112
63.75,-4.813,14.6,-55.264,0,0,115
66,-5.436,14.6,-55.342,0,0,115
66.5,-5.228,14.6,-55.496,0,0,103.5
68.5,-5.275,14.6,-55.374,0,0,103.5
68,-5.646,14.7,-55.408,0,0,109.5
69.068,-4.703,14.5,-55.367,0,1.008,109.64
69,-5.966,15.4,-55.471,0,0,129
69,-5.836,14.7,-55.467,0,0,129
65,-4.747,15.2,-55.33,0,0.605,129.136
62.712,-5.483,14.7,-55.419,0,0.504,115.14
65.5,-6.841,15.2,-55.457,0,0,137
68,-6.582,15.3,-55.449,0,0,162
69,-6.569,15.1,-55.449,0,0.703,123.996
71.5,-7.925,15.2,-55.38,0,0,129
68.5,-7.498,15.1,-55.376,0,0,132
71.924,-8.408,15.2,-55.288,0,0.805,134.848
72.5,-8.893,15.2,-55.36,0,0.504,143.28
73.5,-9.062,15.1,-55.479,0,0,140
73.424,-8.617,15,-55.382,0,0.605,115.068
73.924,-8.714,15,-55.277,0,1.008,132.28
74.068,-8.606,15.1,-55.435,5.997,0.807,118.424
73.068,-7.331,15.3,-55.387,29.988,0.304,112.068
68.496,-4.128,15.2,-55.252,101.95,0.705,101.496
59.784,-1.467,15.8,-55.486,167.9,0.706,115.496
52.5,0.74,15.6,-55.364,221.9,0,129
42.462,3.598,15.9,-55.264,269.8,0.608,129.136
36.712,4.844,16.8,-55.276,305.8,0.202,112.424
29.25,6.991,17.8,-55.366,329.8,0.101,42.212
25.625,8.346,19.3,-55.498,101.95,0.101,11.241
23.625,8.439,21.8,-55.287,95.95,0.101,87.424
23.25,9.178,24.3,-55.292,89.95,0.101,109.924
23.625,9.412,25,-55.307,89.95,0.506,280.56
24.25,9.661,25.9,-55.429,89.95,0.202,174.848
24.25,9.969,25.9,-55.257,83.95,0.706,123.996
25.125,9.686,24.6,-55.482,71.95,0.807,123.924
25.375,9.811,23.3,-55.334,59.975,0.101,259.696
25.75,9.539,22.3,-55.362,47.975,0,219
26.731,8.865,21,-55.314,29.988,0.202,196.848
28.5,7.865,19.6,-55.352,11.994,0,196
32.5,6.323,18.3,-55.447,0,0.303,196.136
41.25,4.306,17.3,-55.269,0,0,196
43.75,2.106,16.3,-55.381,0,0,196
49.25,0.708,15.5,-55.484,0,0,196
53.5,-0.33,14.8,-55.335,0,0,196
54,-0.218,14.4,-55.458,0,0,196
56.712,-0.791,15.6,-55.483,0,0.504,196.28
59.75,-0.92,15.2,-55.266,0,0,196
61.25,-1.479,15.2,-55.413,0,0,196
63,-1.775,15.1,-55.398,0,0,196
62.75,-1.624,15.3,-55.442,0,0,196
65,-2.722,15.3,-55.495,0,0,196
67,-2.794,15.4,-55.392,0,0,196
69.5,-3.484,15.4,-55.379,0,0,196
70.424,-3.697,15.7,-55.29,0,0.703,160.992
71.5,-3.411,15.4,-55.261,0,0,160
70,-2.458,16.1,-55.258,0,0,160
70.5,-3.28,15.2,-55.29,0,0.402,160.848
72,-3.707,15.9,-55.297,0,0,334
73.5,-4.066,15.3,-55.304,0,0.504,336.56
73,-4.257,15.4,-55.384,0,0,336
74,-4.572,16,-55.448,0,0,336
73,-4.086,15.8,-55.41,0,0,334
75,-5.109,15.3,-55.385,0,0.402,337.696
76,-4.28,15.9,-55.256,0,0.703,134.992
75.14,-5.382,16.1,-55.271,0,0.504,134.28
76.068,-5.679,15.8,-55.478,0,0.303,95.568
76,-5.406,15.8,-55.47,0,0,115
75,-5.114,16.1,-55.278,0,0,109.5
75.5,-5.006,16.2,-55.43,5.997,0.506,109.64
74.568,-3.745,16.3,-55.437,29.988,0.608,106.568
70.424,-1.639,15.7,-55.369,83.95,0.807,126.424
65,0.43,16,-55.329,149.9,0.608,112.068
58.534,2.55,15.9,-55.351,209.9,1.012,132.28
53.784,4.468,16.1,-55.493,263.8,1.217,115.068
48.498,7.172,16.8,-55.447,299.8,1.013,129.28
42.5,8.895,18,-55.342,251.9,0,120.5
41,9.441,19.3,-55.442,119.95,0.908,95.852
39.962,10.219,21.6,-55.486,137.9,2.527,118.3
38.534,11.08,23.6,-55.308,113.95,0.608,336.272
34.462,12.162,23.8,-55.341,149.9,0.909,36.676
31.125,12.833,23.8,-55.4,203.9,0.807,112.424
29.5,12.496,22.4,-55.447,77.95,0.507,207.28
32.962,12.323,22.8,-55.328,113.95,0.506,132.28
33.462,11.787,21.4,-55.324,65.95,0.808,115.424
31.625,11.783,20.5,-55.431,47.975,0.706,148.992
28.125,11.243,19.7,-55.374,23.988,0.101,98.424
32.75,9.815,18.8,-55.362,11.994,0.304,101.068
37.25,7.827,18,-55.388,0,0,101
42.25,6.252,17.3,-55.37,0,0,101
42,5.896,16.6,-55.358,0,0,101
45,5.155,16.2,-55.376,0,0,101
46.5,4.124,15.7,-55.423,0,0,101
50.75,3.216,15.2,-55.405,0,0,101
50,3.463,14.8,-55.293,0,0,101
53.25,1.97,14.4,-55.496,0,0.101,101.424
54.75,1.739,14,-55.391,0,0.605,101.068
58.32,0.654,15.8,-55.395,0,0.605,103.568
58.25,1.037,15.4,-55.332,0,0.101,101.424
57.75,1.385,15.4,-55.361,0,0.101,101.424
61.5,-0.371,15.5,-55.462,0,0,118
63.5,-1.163,15.4,-55.409,0,0.402,115.424
65.5,-1.534,15.6,-55.457,0,0.402,106.924
66,-1.746,15.9,-55.458,0,0,109.5
68.5,-2.078,15.5,-55.362,0,0.303,109.568
67,-1.725,15.3,-55.353,0,0,112
69.5,-2.471,15.3,-55.436,0,0,109.5
71,-2.823,15.2,-55.362,0,0,109.5
72.5,-3.422,15.6,-55.261,0,0,109.5
74,-3.591,15.4,-55.417,0,0,109.5
76,-3.499,15.5,-55.379,0,0,112
72,-2.152,15.5,-55.26,0,0,160
73.5,-3.581,15.5,-55.417,0,0,160
76,-3.314,15.5,-55.437,0,0,160
75.5,-3.67,15.2,-55.363,0,0,160
75.5,-3.593,15.4,-55.417,0,0,160
75,-3.129,15.4,-55.489,0,0,160
75,-3.638,15.6,-55.35,0,0,160
76,-3.443,15.8,-55.445,23.988,0,160
74.5,-1.498,15.9,-55.425,71.95,0,160
70.5,1.003,16.3,-55.392,125.95,0,160
62.5,3.857,15.8,-55.323,179.9,0,177
52.784,5.875,16,-55.373,227.9,0.304,274.272
48.034,7.228,16.7,-55.396,269.8,0.706,267.984
44.25,8.281,17.8,-55.417,287.8,0.404,250.848
44.5,9.249,18.9,-55.267,137.9,0,292
43.284,9.6,19.4,-55.401,137.9,0.808,269.696
42.534,9.874,20.2,-55.362,131.9,1.014,282.56
41,10.043,20.7,-55.392,125.95,0.101,36.712
40.534,10.21,20.8,-55.315,119.95,0.908,303.408
39.75,10.276,21.3,-55.46,107.95,0.202,303.696
39.25,10.414,21.5,-55.302,95.95,0.202,359.696
40,10.234,21.5,-55.379,71.95,0.101,22.481
40.75,9.912,20.9,-55.283,53.975,0.101,315.696
42,9.419,19.9,-55.307,35.975,0.202,345.696
48.25,7.568,18.7,-55.337,11.994,0.101,81.424
53.75,5.989,17.6,-55.377,0,0.402,95.924
59.534,4.704,16.7,-55.287,0,0.504,95.64
65.924,3.101,15.9,-55.36,0,0.504,120.64
68.424,2.26,15.2,-55.402,0,0.703,106.996
72,0.836,14.5,-55.266,0,0,146
74,0.499,14,-55.466,0,0,140
76.5,0.035,15.7,-55.438,0,0,140
78,-0.891,15.6,-55.306,0,0,140
79.5,-0.807,15.5,-55.338,0,0,137
80,-0.652,15.5,-55.425,0,0,140
78.5,-1.675,15.6,-55.486,0,0,140
82,-1.745,15.5,-55.458,0,0,137
79.5,-1.921,15.5,-55.341,0,0,137
81.5,-2.282,15.5,-55.274,0,0,140
84.5,-2.502,15.4,-55.406,0,0,137
83,-2.837,15.8,-55.325,0,0,137
86.924,-1.243,15.7,-55.308,0,0.402,129.848
87.068,-1.37,15.6,-55.324,0,0.504,134.28
86,-2.282,15.6,-55.274,0,0,132
87.5,-2.619,15.5,-55.45,0,0,132
89.5,-3.35,15.7,-55.364,0,0,30.875
92,-2.495,16,-55.442,0,0,30.875
93.5,-1.885,16.1,-55.487,0,0,28
94,-0.937,16,-55.291,0,0,28
94.5,-0.359,16.1,-55.253,0,0,56
95.424,-0.288,16.2,-55.366,0,0.303,75.568
95.924,0.048,16.2,-55.359,0,0.504,95.64
95.5,-0.091,16.2,-55.289,0,0.504,98.14
95.5,-0.177,16.2,-55.27,0,0.201,95.924
96,-0.232,16.3,-55.376,0,0,109.5
96,-0.388,16.4,-55.263,11.994,0,53.25
96,-0.4,16.6,-55.471,17.988,0.507,123.64
96.5,-0.274,16.9,-55.407,23.988,0,56
96.5,-0.008,16.2,-55.25,47.975,0,56
96.5,0.474,15.9,-55.298,47.975,0,129
96.5,0.667,16,-55.5,65.95,0,362
97,1.423,16,-55.478,71.95,0,70
97.424,1.571,16.4,-55.257,95.95,0.608,350.272
96.924,2.151,16.6,-55.315,113.95,0.304,8.383
94.64,2.665,16.6,-55.396,95.95,0.909,301.408
90.924,3.187,16.6,-55.477,71.95,0.101,30.981
89.424,3.527,16.4,-55.403,47.975,0.807,11.241
88.924,3.771,16.2,-55.42,77.95,0.807,53.462
87.924,4.042,16.2,-55.346,83.95,0.706,73.496
87,4.246,16.3,-55.32,47.975,0,53.25
87,4.058,15.9,-55.346,17.988,1.013,11.205
88.924,3.83,15.4,-55.317,17.988,0.706,335.984
89.996,3.605,14.9,-55.264,0,1.406,325.984
91.924,3.286,14.4,-55.308,0,1.211,344.272
90.424,3.32,14,-55.449,0,0.703,14.062
89.424,3.155,13.6,-55.294,0,1.312,14.004
88.996,3.093,15.4,-55.396,0,2.219,2.8
88.996,2.978,15.1,-55.352,0,1.406,345.984
89.424,2.757,15.2,-55.263,0,2.625,314.128
89.068,2.677,15.6,-55.402,0,3.125,354.768
88.604,2.653,15.5,-55.432,0,1.812,22.463
88.532,2.548,15.7,-55.351,0,1.312,56.016
87.924,2.609,15.8,-55.285,0,2.312,329.344
88.424,2.535,15.8,-55.388,0,1.914,317.264
88.64,2.161,15.6,-55.278,0,3.125,340.768
89.64,1.391,15,-55.361,0,1.914,349.264
91.96,0.781,15.3,-55.428,0,2.422,324.272
93.104,0.487,15.4,-55.257,0,3.125,36.596
93.604,0.164,15.3,-55.298,0,1.109,350.416
94.852,-0.034,14.9,-55.406,0,2.016,362.56
95.104,-0.091,15,-55.289,0,1.312,286.128
95.64,-0.218,14.9,-55.458,0,2.312,287.344
95.604,-0.682,14.9,-55.305,0,1.711,355.552
96.46,-1.025,14.8,-55.472,0,2.516,329.2
96.388,-1.354,15,-55.397,0,3.016,363.84
96.496,-1.4,15.2,-55.264,0,1.914,363.264
94.568,-1.654,15.3,-55.296,0,1.812,22.463
93.64,-1.918,15.2,-55.341,0,3.531,362.48
92.924,-2.095,15,-55.369,0,2.719,19.691
93.46,-2.366,15,-55.391,0,1.609,70.424
92.496,-2.438,15.1,-55.295,0,3.219,2.81
92.388,-2.763,15,-55.465,0,3.828,303.264
92.852,-3.048,14.9,-55.414,0,1.812,238.704
92.924,-3.289,14.9,-55.467,5.997,2.932,98.228
92.46,-3.143,15.2,-55.495,11.994,1.919,349.264
89.352,-3.031,15.3,-55.444,17.988,3.949,358.192
86.388,-2.973,15.4,-55.297,29.988,3.743,19.646
85.46,-3.239,15.7,-55.32,47.975,1.513,331.84
87.14,-3.212,15.6,-55.392,59.975,1.113,322.416
80.104,-3.122,15.7,-55.312,65.95,2.433,2.799
74.424,-3.08,16.1,-55.342,95.95,3.541,362.48
67.424,-3.674,16.3,-55.327,119.95,3.024,307.84
62.9,-3.951,15.4,-55.349,137.9,4.741,317.808
60.444,-4.369,15.1,-55.403,137.9,2.933,354.912
58.158,-4.796,15,-55.386,149.9,4.147,359.024
56.15,-5.096,15,-55.492,137.9,3.746,302.336
53.57,-5.491,14.3,-55.29,113.95,3.024,345.84
54.248,-5.517,13.7,-55.275,89.95,3.026,297.84
52.82,-5.667,14.9,-55.478,77.95,3.542,334.48
55.944,-6.108,14.5,-55.46,47.975,2.635,296.128
56.48,-6.629,14.7,-55.397,17.988,1.513,303.84
56.694,-7.152,14.5,-55.435,0,3.016,293.84
54.266,-7.714,14.3,-55.421,0,1.914,259.264
55.516,-8.084,14.2,-55.299,0,5.25,302.128
54.9,-8.395,14.1,-55.459,0,4.031,292.56
55.82,-8.931,13.7,-55.36,0,3.219,303.696
55.936,-9.128,13.8,-55.385,0,2.922,286.912
54.016,-9.185,13.4,-55.257,0,3.828,303.264
55.784,-9.624,13.3,-55.376,0,2.516,287.2
55.658,-9.802,13.2,-55.353,0,3.125,308.768
55.926,-10.18,12.9,-55.252,0,1.812,317.408
56.962,-10.469,13,-55.465,0,2.312,309.344
55.676,-10.634,12.7,-55.452,0,2.219,282.416
53.552,-10.657,12.6,-55.346,0,3.328,294.624
52.15,-10.609,12.5,-55.318,0,3.328,288.624
52.4,-10.555,12.1,-55.344,0,3.016,273.84
51.658,-10.725,11.9,-55.427,0,3.625,321.408
50.302,-10.956,11.9,-55.324,0,3.016,281.84
51.248,-11.063,11.6,-55.497,0,2.922,280.912
51.32,-11.802,11.5,-55.332,0,3.125,310.768
52.686,-11.835,11.4,-55.477,0,2.812,307.984
53.712,-12.148,11.3,-55.477,0,3.734,302.336
53.658,-12.051,11.3,-55.293,0,3.328,286.624
53.052,-12.486,11.2,-55.284,0,1.508,273.84
57.07,-13.587,11.1,-55.441,0,1.711,279.552
58.82,-14.293,11,-55.447,0,1.008,266.56
58.962,-14.621,10.8,-55.318,0,0.303,252.136
59.266,-14.169,10.6,-55.327,0,2.422,288.272
52.784,-12.425,10.5,-55.31,0,3.422,283.552
51.668,-12.727,10.5,-55.47,0,3.016,287.84
51.82,-12.657,10.4,-55.271,5.997,2.322,255.672
55.748,-14.25,10.5,-55.329,23.988,2.119,281.488
53.07,-11.978,10.9,-55.49,119.95,3.836,287.264
52.962,-12.155,11.8,-55.413,197.9,1.614,269.696
50.918,-11.165,12.6,-55.311,263.8,3.23,295.696
48.382,-10.75,14.3,-55.32,317.8,3.636,301.408
47.248,-10.263,15.7,-55.489,359.8,5.051,309.2
43.944,-9.721,16.5,-55.378,401.8,6.05,287.84
43.078,-9.23,16.4,-55.467,95.95,3.947,308.192
42.676,-9.188,15.9,-55.413,53.975,5.049,303.2
42.176,-9.059,16.9,-55.255,53.975,5.643,297.984
41.176,-8.515,17.8,-55.354,59.975,7.173,294.944
38.516,-8.478,18.6,-55.486,59.975,3.227,301.696
38.784,-8.085,17.8,-55.416,71.95,2.73,307.056
37.908,-8.013,15.6,-55.389,53.975,3.743,322.336
37.016,-7.778,14.9,-55.498,41.975,2.932,292.912
36.748,-7.773,14.8,-55.263,29.988,4.329,269.952
36.418,-7.694,13,-55.314,23.988,2.322,315.344
37.016,-7.899,13.1,-55.395,11.994,1.919,289.264
40.212,-8.452,12.8,-55.486,0,0.906,289.408
42.784,-9.284,12.6,-55.441,0,1.109,302.416
43.998,-9.573,12.4,-55.376,0,1.312,306.128
45.926,-10.103,12.3,-55.395,0,1.211,288.272
46.962,-10.275,12.1,-55.265,0,1.211,308.272
46.962,-10.295,12.1,-55.318,0,1.008,316.56
46.212,-10.17,12,-55.37,0,1.211,308.272
43.998,-9.669,11.9,-55.458,0,1.508,301.84
46.75,-10.523,11.9,-55.269,0,0.101,265.696
47.034,-10.862,11.7,-55.375,0,1.406,267.984
48.462,-10.739,11.7,-55.491,0,0.101,265.696
50.07,-11.176,11.6,-55.364,0,1.008,280.56
48.534,-10.806,11.5,-55.348,0,1.406,279.984
49.962,-10.587,11.4,-55.318,0,0.504,280.56
49.962,-10.475,11.3,-55.465,0,1.508,273.84
50.284,-10.604,11.2,-55.478,0,0.605,288.272
50.998,-10.4,11.1,-55.384,0,0.703,281.984
53.176,-11.591,11.1,-55.409,0,1.211,266.272
53.748,-11.317,11.2,-55.405,0,1.406,287.984
54.748,-11.848,11,-55.253,0,1.508,267.84
53.32,-11.092,11,-55.273,0,0.504,258.56
53.25,-11.016,11,-55.298,0,0,255
55.712,-11.372,11,-55.405,0,1.406,255.992
54.32,-11.017,10.9,-55.362,0,1.109,258.416
54.212,-10.511,10.8,-55.45,0,0.906,269.408
54.998,-10.977,10.8,-55.271,0,0.703,297.984
55.426,-10.861,10.7,-55.439,0,1.508,287.84
54.302,-10.862,10.7,-55.439,0,1.711,269.552
55.32,-10.59,10.7,-55.318,0,1.812,287.408
54.712,-10.59,10.8,-55.425,5.997,1.513,259.84
55.748,-10.822,11,-55.375,23.988,1.013,268.56
53.712,-9.016,11.6,-55.309,113.95,1.215,282.272
49.034,-6.764,12.5,-55.401,191.9,2.025,278.56
46.248,-5.592,13.5,-55.331,263.8,2.121,295.488
44.32,-4.566,15,-55.341,311.8,2.933,274.912
41.908,-3.706,17.1,-55.297,365.8,2.932,288.912
40.552,-3.316,18.6,-55.437,389.8,2.931,278.912
39.176,-2.934,18.8,-55.406,143.9,4.053,282.56
39.658,-2.546,19.3,-55.333,59.975,3.946,274.192
39.186,-2.333,20.6,-55.464,53.975,4.143,241.512
39.57,-1.724,21.4,-55.353,59.975,2.118,283.488
39.498,-1.723,22.2,-55.353,59.975,1.41,287.984
41.23,-1.653,21.4,-55.296,65.95,1.717,317.552
41.926,-1.623,19,-55.442,53.975,3.837,283.264
42.302,-1.534,18.2,-55.457,41.975,2.026,278.56
41.07,-1.567,17.7,-55.397,35.975,2.636,268.128
42.48,-1.931,16.2,-55.354,23.988,2.322,275.344
43.248,-2.239,14,-55.34,11.994,1.317,280.128
45.07,-3.061,13,-55.414,0,0.906,267.408
46.784,-4.054,13.7,-55.34,0,0.805,244.848
52.25,-5.113,13.7,-55.278,0,0,233
58.5,-6.345,13.8,-55.49,0,0.402,233.848
60.75,-6.23,13.7,-55.464,0,0,233
61.25,-6.331,13.7,-55.291,0,0,233
60.25,-6.265,13.7,-55.449,0,0,233
58.75,-6.046,13.7,-55.298,0,0,258
62.75,-7.465,13.6,-55.391,0,0,143
61.5,-7.56,13.6,-55.432,0,0,137
62.25,-7.905,13.4,-55.288,0,0,137
63.5,-7.915,13.4,-55.252,0,0,112
63.75,-8.227,13.3,-55.365,0,0,112
66,-8.646,13.1,-55.409,0,0,112
63.5,-8.155,13.1,-55.391,0,0,112
